row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,revenue,units_sold,price,competitor_price,discount_percentage,sales_date,market_average_value_x,market_average_value_y,avg_market_sales_x,avg_market_quantity_x,avg_market_sales_y,avg_market_quantity_y
6439,US-2017-113992,12/14/2017,12/19/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988,4,0.3,-97.4988,974.988,4,243.747,255.93435000000002,30.0,12/14/2017,0.0,0.0,0.0,0.0,,
6440,CA-2014-166891,10/4/2014,10/6/2014,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,589.41,5,117.88199999999999,123.7761,10.0,10/4/2014,0.0,0.0,0.0,0.0,,
6441,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,12.492,34.7,5,6.94,7.287000000000001,0.0,10/13/2016,0.0,0.0,0.0,0.0,,
6442,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688,99.87,3,33.29,34.9545,0.0,10/13/2016,0.0,0.0,0.0,0.0,,
6443,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,37.94,2,18.97,19.918499999999998,0.0,10/13/2016,0.0,0.0,0.0,0.0,,
6444,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0.0,11.454,24.9,5,4.9799999999999995,5.229,0.0,10/13/2016,0.0,0.0,0.0,0.0,,
6445,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,82.26,3,27.42,28.791000000000004,0.0,10/13/2016,0.0,0.0,0.0,0.0,,
6446,CA-2015-151785,3/5/2015,3/10/2015,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,7.104,6,0.2,2.4864,7.104,6,1.184,1.2432,20.0,3/5/2015,0.0,0.0,0.0,0.0,,
6447,US-2017-119816,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625,103.5,5,20.7,21.735,60.0,3/4/2017,0.0,0.0,0.0,0.0,,
6448,US-2017-119816,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.464,1,0.2,0.8624,2.464,1,2.464,2.5872,20.0,3/4/2017,0.0,0.0,0.0,0.0,,
6449,US-2017-119816,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.72,1,0.2,0.654,8.72,1,8.72,9.156,20.0,3/4/2017,0.0,0.0,0.0,0.0,,
6450,CA-2015-156510,9/25/2015,9/29/2015,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0.0,5.1648,10.76,2,5.38,5.649,0.0,9/25/2015,0.0,0.0,0.0,0.0,,
6451,CA-2015-156510,9/25/2015,9/29/2015,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",45.68,2,0.0,21.0128,45.68,2,22.84,23.982,0.0,9/25/2015,0.0,0.0,0.0,0.0,,
6452,CA-2015-156510,9/25/2015,9/29/2015,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,6.7,1,0.0,2.211,6.7,1,6.7,7.035,0.0,9/25/2015,0.0,0.0,0.0,0.0,,
6453,US-2015-110261,12/19/2015,12/23/2015,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,60025,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579,158.376,3,52.792,55.4316,20.0,12/19/2015,0.0,0.0,0.0,0.0,,
6454,CA-2015-125710,10/8/2015,10/13/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,2,0.2,0.559,3.44,2,1.72,1.806,20.0,10/8/2015,0.0,0.0,0.0,0.0,,
6455,CA-2017-161102,7/31/2017,8/3/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712,56.56,2,28.28,29.694000000000003,0.0,7/31/2017,0.0,0.0,0.0,0.0,,
6456,CA-2017-161102,7/31/2017,8/3/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0.0,11.4576,36.96,7,5.28,5.5440000000000005,0.0,7/31/2017,0.0,0.0,0.0,0.0,,
6457,CA-2014-110065,8/5/2014,8/11/2014,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0.0,36.7173,135.99,1,135.99,142.7895,0.0,8/5/2014,0.0,0.0,0.0,0.0,,
6458,CA-2014-110065,8/5/2014,8/11/2014,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,7,0.0,7.0224,15.96,7,2.2800000000000002,2.3940000000000006,0.0,8/5/2014,0.0,0.0,0.0,0.0,,
6459,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0.0,1.0904,3.76,2,1.88,1.974,0.0,5/14/2017,0.0,0.0,0.0,0.0,,
6460,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.615,14.7,5,2.94,3.087,0.0,5/14/2017,0.0,0.0,0.0,0.0,,
6461,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,0.0,9.3,37.2,5,7.44,7.812000000000001,0.0,5/14/2017,0.0,0.0,0.0,0.0,,
6462,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.8937,89.97,3,29.99,31.4895,0.0,5/14/2017,0.0,0.0,0.0,0.0,,
6463,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0.0,23.5764,261.96,2,130.98,137.529,0.0,5/14/2017,0.0,0.0,0.0,0.0,,
6464,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,74.0,5,14.8,15.540000000000001,0.0,5/14/2017,0.0,0.0,0.0,0.0,,
6465,US-2016-155404,9/22/2016,9/28/2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744,13.28,2,6.64,6.9719999999999995,0.0,9/22/2016,0.0,0.0,0.0,0.0,,
6466,CA-2015-114503,11/13/2015,11/17/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96,6,0.2,6.372,84.96,6,14.159999999999998,14.867999999999999,20.0,11/13/2015,0.0,0.0,0.0,0.0,,
6467,CA-2017-153080,5/22/2017,5/25/2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0.0,25.3302,68.46,7,9.78,10.269,0.0,5/22/2017,0.0,0.0,0.0,0.0,,
6468,CA-2016-163804,12/2/2016,12/8/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,0.0,582.232,2079.4,5,415.88,436.67400000000004,0.0,12/2/2016,0.0,0.0,0.0,0.0,,
6469,CA-2016-163804,12/2/2016,12/8/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,5,0.0,176.386,629.95,5,125.99000000000001,132.2895,0.0,12/2/2016,0.0,0.0,0.0,0.0,,
6470,CA-2016-163804,12/2/2016,12/8/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,0.0,23.8986,72.42,6,12.07,12.6735,0.0,12/2/2016,0.0,0.0,0.0,0.0,,
6471,CA-2015-108532,8/29/2015,9/2/2015,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,131.98,2,0.0,35.6346,131.98,2,65.99,69.2895,0.0,8/29/2015,0.0,0.0,0.0,0.0,,
6472,CA-2015-108532,8/29/2015,9/2/2015,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7,0.0,11.452,114.52,7,16.36,17.178,0.0,8/29/2015,0.0,0.0,0.0,0.0,,
6473,CA-2014-151897,6/6/2014,6/10/2014,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,100.24,10,10.024,10.5252,20.0,6/6/2014,0.0,0.0,0.0,0.0,,
6474,CA-2016-113292,3/18/2016,3/20/2016,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,3,0.2,87.18,871.8,3,290.59999999999997,305.13,20.0,3/18/2016,0.0,0.0,0.0,0.0,,
6475,CA-2014-149524,1/14/2014,1/15/2014,First Class,BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,4,0.5,-53.2856,61.96,4,15.49,16.2645,50.0,1/14/2014,0.0,0.0,0.0,0.0,,
6476,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554,3,0.7,-3.4914,4.554,3,1.518,1.5939,70.0,6/3/2017,0.0,0.0,0.0,0.0,,
6477,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.2,2,0.2,0.585,5.2,2,2.6,2.7300000000000004,20.0,6/3/2017,0.0,0.0,0.0,0.0,,
6478,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,205.992,1,0.2,-2.5749,205.992,1,205.992,216.2916,20.0,6/3/2017,0.0,0.0,0.0,0.0,,
6479,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,15.552,3,0.2,5.4432,15.552,3,5.184,5.4432,20.0,6/3/2017,0.0,0.0,0.0,0.0,,
6480,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,503.96,5,0.2,50.396,503.96,5,100.792,105.83160000000001,20.0,6/3/2017,0.0,0.0,0.0,0.0,,
6481,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472,7,0.2,1.8354,24.472,7,3.496,3.6708000000000003,20.0,6/3/2017,0.0,0.0,0.0,0.0,,
6482,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,241.568,2,0.2,0.0,241.568,2,120.784,126.82320000000001,20.0,6/3/2017,0.0,0.0,0.0,0.0,,
6483,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.4,2,0.2,-4.14,110.4,2,55.2,57.96000000000001,20.0,6/3/2017,0.0,0.0,0.0,0.0,,
6484,CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,2,0.4,-115.4304,384.768,2,192.384,202.0032,40.0,6/3/2017,0.0,0.0,0.0,0.0,,
6485,CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,6,0.0,36.1836,78.66,6,13.11,13.7655,0.0,6/3/2017,0.0,0.0,0.0,0.0,,
6486,CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,45.36,4,0.0,22.2264,45.36,4,11.34,11.907,0.0,6/3/2017,0.0,0.0,0.0,0.0,,
6487,CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,4,0.2,156.338,962.08,4,240.52,252.54600000000002,20.0,3/21/2015,0.0,0.0,0.0,0.0,,
6488,CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843,3,0.7,-9.8463,12.843,3,4.281,4.49505,70.0,3/21/2015,0.0,0.0,0.0,0.0,,
6489,CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,295.456,14,0.2,96.0232,295.456,14,21.104000000000003,22.159200000000006,20.0,3/21/2015,0.0,0.0,0.0,0.0,,
6490,US-2017-148866,9/19/2017,9/24/2017,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,5,0.0,15.552,32.4,5,6.4799999999999995,6.803999999999999,0.0,9/19/2017,0.0,0.0,0.0,0.0,,
6491,CA-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,4,0.2,16.8896,103.936,4,25.984,27.283200000000004,20.0,9/15/2014,0.0,0.0,0.0,0.0,,
6492,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,2,0.2,10.8588,289.568,2,144.784,152.0232,20.0,11/20/2016,0.0,0.0,0.0,0.0,,
6493,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,5,0.2,4.4685,39.72,5,7.944,8.3412,20.0,11/20/2016,0.0,0.0,0.0,0.0,,
6494,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768,244.768,4,61.192,64.2516,20.0,11/20/2016,0.0,0.0,0.0,0.0,,
6495,CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2,0.2,-2.7,24.0,2,12.0,12.600000000000001,20.0,10/28/2017,0.0,0.0,0.0,0.0,,
6496,CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432,15.552,3,5.184,5.4432,20.0,10/28/2017,0.0,0.0,0.0,0.0,,
6497,CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,-3.272,26.176,2,13.088,13.7424,20.0,10/28/2017,0.0,0.0,0.0,0.0,,
6498,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0.0,6.0726,20.94,3,6.98,7.329000000000001,0.0,7/24/2015,0.0,0.0,0.0,0.0,,
6499,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,9,0.0,62.1414,135.09,9,15.01,15.7605,0.0,7/24/2015,0.0,0.0,0.0,0.0,,
6500,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,14,0.0,64.3678,279.86,14,19.990000000000002,20.989500000000003,0.0,7/24/2015,0.0,0.0,0.0,0.0,,
6501,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,6,0.0,41.4276,90.06,6,15.01,15.7605,0.0,7/24/2015,0.0,0.0,0.0,0.0,,
6502,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.964,6,0.4,-107.9928,539.964,6,89.99400000000001,94.49370000000002,40.0,11/2/2014,0.0,0.0,0.0,0.0,,
6503,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,-10.0464,50.232,7,7.176,7.534800000000001,40.0,11/2/2014,0.0,0.0,0.0,0.0,,
6504,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,3,0.7,-13.4694,19.242,3,6.414000000000001,6.734700000000001,70.0,11/2/2014,0.0,0.0,0.0,0.0,,
6505,CA-2017-128265,11/17/2017,11/22/2017,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0.0,349.3392,1247.64,3,415.88000000000005,436.6740000000001,0.0,11/17/2017,0.0,0.0,0.0,0.0,,
6506,CA-2016-152331,6/26/2016,6/30/2016,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,3,0.2,0.4641,5.304,3,1.768,1.8564,20.0,6/26/2016,0.0,0.0,0.0,0.0,,
6507,US-2016-128909,10/9/2016,10/11/2016,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,4,0.2,5.98,19.136,4,4.784,5.0232,20.0,10/9/2016,0.0,0.0,0.0,0.0,,
6508,US-2016-128909,10/9/2016,10/11/2016,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,-24.9624,332.832,4,83.208,87.36840000000001,20.0,10/9/2016,0.0,0.0,0.0,0.0,,
6509,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0.0,137.151,279.9,5,55.98,58.778999999999996,0.0,12/20/2017,0.0,0.0,0.0,0.0,,
6510,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232,50.352,3,16.784,17.6232,20.0,12/20/2017,0.0,0.0,0.0,0.0,,
6511,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0.0,16.6698,34.02,3,11.340000000000002,11.907000000000002,0.0,12/20/2017,0.0,0.0,0.0,0.0,,
6512,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,0.0,8.1192,23.88,6,3.98,4.179,0.0,3/6/2017,0.0,0.0,0.0,0.0,,
